,gene,logFC,logCPM,LR,PValue,FDR
2957,PGK1,0.108490709093592,8.05147821255415,2.97186125866153,0.0847243237411016,0.215408408633918
2958,MFN2,-0.108472091495427,6.98737214561693,6.7485579884364,0.00938234834796981,0.0409667506024055
2959,NRIP1,0.108469259793079,6.01248571864033,0.817210077181471,0.365997138451166,0.562526184055255
2960,NFKBIA,-0.108396235849767,6.96633420884191,2.44404161836985,0.117971918103257,0.271478591972078
2961,ARRDC1,0.108320672189018,6.09758703332457,1.75413459815383,0.185357798945004,0.362999608137368
2962,LAMP1,-0.108265080260087,8.59868096381646,4.86617385721547,0.0273881601898987,0.0932359729641981
2963,IP6K1,0.108261096603486,6.02130288309293,8.64717967668639,0.00327568019565326,0.0186487923966072
2964,RAD23A,0.10822093098646,6.46674233226124,6.93782419681867,0.00843917063351962,0.0377170647528087
2965,TOR1AIP2,0.108215945477006,5.84646390549248,5.19128307162885,0.0227004507421686,0.0820547199848349
2966,GSKIP,-0.108112338385778,5.22030399515299,2.00105764012216,0.157189491982059,0.324706058544649
2967,OASL,0.108106148566264,1.61807263837816,0.229799395659711,0.631672613479835,0.778950368659137
2968,MESD,-0.108099978793518,6.48643751925688,6.39310034501443,0.0114564761364969,0.048206571073343
2969,HIPK3,-0.108072662309765,6.68159324605943,2.86328711505735,0.0906221370865315,0.224919758726865
2970,ERBB2,-0.108040808258715,8.18590017099131,1.6256580465805,0.202304655076832,0.382769950654895
2971,TINF2,-0.107994373692405,6.03880374316128,9.24514272947272,0.00236120891647503,0.0145557479708219
2972,UBA2,0.107939085816409,6.5061236138623,7.35208913417773,0.00669848730456887,0.0318725741936787
2973,MTMR2,-0.107902979419453,5.77200443682772,2.3715182726263,0.123566821618658,0.279725610370244
2974,GATAD2B,0.107887960705563,5.26973159565123,2.99567836946414,0.0834869404330463,0.213272437935846
2975,PCGF3,0.107878283083125,5.8256637850087,3.67480771143789,0.0552406252709797,0.156185153363391
2976,DAZAP2,-0.107839848362625,8.23080211732965,7.74969107405423,0.00537217300486576,0.0271146521667306
2977,GALNT2,0.107822083115642,5.87483587717425,2.75325533949388,0.0970566389246479,0.236481070775515
2978,CAMK2D,0.107807312823716,5.87768028580255,1.80236766102848,0.179426519562371,0.355650957131782
2979,NDUFC1,-0.107804317644911,5.8749526516517,2.6068963454552,0.10639981593198,0.253134467029048
2980,AARS1,0.107785440771034,7.56325921599872,3.39942204187821,0.0652192670455014,0.177811308890502
2981,RPRD2,0.10774085484879,6.14368564603476,2.97690741889221,0.0844605124140654,0.214999766547928
2982,BAG3,-0.107639579076645,6.41574271350713,1.62848912530126,0.201912151159212,0.382374191829052
2983,DNAJC5,0.10752362163605,7.27046981376238,5.07297769638018,0.0243016041775149,0.0860989998127704
2984,GNAS,0.107463978123749,10.1028249007429,3.39814760088149,0.0652696787325331,0.177871245570322
2985,GNAI2,-0.107429031904182,7.72822245307481,3.09523723099005,0.0785217063292698,0.203947827522724
2986,SLC10A7,0.107374965010875,4.84992955819926,0.490807304680061,0.483567405197753,0.666323802084814
2987,NUBP2,0.10729393614897,6.30682279611915,1.94492741127414,0.163134520773183,0.333681822974111
2988,POLR2F,0.107283089250792,5.35948431135189,1.81361061621323,0.178075708797715,0.353608286241607
2989,ADAMTS1,0.107216802089496,6.75120618216719,0.414250586308412,0.519819921844632,0.695278591488213
2990,SHROOM2,0.107139460489566,5.41311421368729,2.31770326863716,0.127908760766422,0.286341723118248
2991,CDC42SE1,0.107118123142085,6.78970025076489,3.41660031534195,0.064543804439503,0.176200080444141
2992,EIF2S1,0.107110768748352,6.02046167909484,7.5576356498903,0.0059756338283139,0.0292224945935509
2993,HEATR5B,0.107066714650708,5.7854583111276,2.19940423279576,0.13806408892693,0.299849706496285
2994,SDCBP,0.107056309873975,7.20255842070905,3.00536100525051,0.0829894878409049,0.212552282202432
2995,RASSF8,0.10703115941568,5.20067285081316,1.21502913019572,0.270338397828676,0.461404079436451
2996,MARVELD2,0.106955057147313,5.30017042443721,1.73765397041871,0.187436358931996,0.364333425858185
2997,RPL3,-0.106929152977885,12.0541926378607,1.71753436991742,0.190010735290354,0.367851847373683
2998,CUL4B,0.106809291004679,6.48097906088168,4.82604593227285,0.0280328517246393,0.0948629276587714
2999,FUNDC2,-0.106790742959954,6.37081535082266,4.60681341647802,0.0318451563700642,0.104431416880237
3000,SDHC,0.10677679555407,5.82032561809817,6.60128261039057,0.0101905333165451,0.0440042560121621
3001,PRKAR1A,-0.106765083207877,7.68226297575095,4.23477334517577,0.0396039112080582,0.122250455070952
3002,EFNA1,0.106723872849178,7.16847778787312,2.15796014771252,0.141832867906156,0.305218932316785
3003,PDE3A,-0.106640420318257,4.6212178589116,0.54366406698739,0.46091817264488,0.646049508566088
3004,SYNJ2BP,-0.106574422470892,6.52628187292672,1.64027527143838,0.200287703981259,0.380449351490813
3005,RIC8A,0.10653883049116,6.75104907735705,11.4344738160372,0.000720938880596634,0.00568841686745667
3006,GLRX5,0.106515299478122,5.58899878141879,3.92639633120058,0.04753370053386,0.140556675344916
3007,UQCRQ,0.10649588894183,6.95483115165252,1.03907228469438,0.308037332125126,0.499841697901171
3008,RFNG,0.10642904516315,5.9547624125004,1.37266293920493,0.241354880357002,0.429265914267698
3009,TPM4,-0.106426203708226,8.43770749050512,2.36632844874896,0.123978333423719,0.280250156153256
3010,SCARB2,-0.106315105046679,9.1778152815399,3.32035295951329,0.0684271368304023,0.183927034104285
3011,RBBP6,0.106276283390225,5.99279070849469,5.4191222403785,0.0199173705631649,0.074490727802584
3012,LSM7,0.106264081436362,5.5904969920417,1.0584985582235,0.303557878929855,0.495309973829854
3013,TCF20,0.106247577789917,5.58839278090799,3.83837942816791,0.0500919149825563,0.145711349161253
3014,KIAA0100,0.1062069770835,7.00888576364793,2.05744727926498,0.151463723128059,0.318236573409089
3015,OLA1,0.106166983422436,6.56716046323965,3.57734014644905,0.0585728661865949,0.162884632768677
3016,SLIRP,0.10610276278713,5.29356215286905,1.1546292034422,0.282582187750098,0.475044800846954
3017,LAMB1,-0.106079205884782,6.04482318318593,0.740365828240215,0.389543715489518,0.584923212819274
3018,TMEM30A,-0.106055294030558,7.62641472392146,3.19425937297348,0.073897235474866,0.194356873630196
3019,TRIM68,-0.106012729661785,6.00179001196225,1.0815245882327,0.298356745434369,0.490751355463419
3020,HNRNPH2,-0.105968456267176,6.73323033752709,7.34831402777161,0.00671256766363585,0.0318910674801591
3021,WDR43,0.105940484759372,5.48783655468153,3.8113409914281,0.0509066787998442,0.147601060820494
3022,SOD1,0.105883042322445,7.90806167996673,2.39209289917983,0.121950265087274,0.27747976074312
3023,POMT1,0.105843761460093,5.76279344458295,4.13229002474338,0.0420723805166966,0.127975140152359
3024,MOXD1,0.105819676882812,5.29344872672232,0.525176859172461,0.468641696567772,0.652099793986254
3025,FHDC1,0.105733276567741,4.55666311496865,0.724024157414533,0.394827076574664,0.591295600317777
3026,VAMP7,0.105714093340643,5.54247505007023,3.28067051307875,0.0701002844079571,0.186566346040233
3027,PPIB,0.105675676304225,7.72584344371718,1.83941748211635,0.175019237249293,0.349870724430936
3028,DDX54,0.105628997864543,6.26226293918733,5.13671247821412,0.0234249668660581,0.0836586858909392
3029,SNRPB,0.105628681879655,6.71608229272315,1.77984575732501,0.182168267689486,0.359453437695715
3030,TGIF1,0.105628435054256,6.19417777773247,2.3257755558447,0.127246786145437,0.285370301402151
3031,MORF4L1,-0.105627334832526,7.587969643986,7.31851037364282,0.00682479577243827,0.0321116680174146
3032,TM9SF4,0.105552517733328,7.05922299038852,6.03561321183383,0.0140200798241139,0.0562299157848057
3033,PER3,-0.10552082878536,4.86953646535685,0.960468633604648,0.327068834133213,0.522191807902912
3034,APOL2,0.10551771073967,5.86128102718262,2.16562794551078,0.14112696230233,0.304074174630056
3035,KAZALD1,0.105491364367681,5.33629075797234,0.392059491141367,0.53121882762849,0.704949354076662
3036,TMEM41B,0.105345093567863,5.77082983327912,3.87969277717542,0.0488734998535245,0.143276790885575
3037,USP36,0.10529272944769,5.74942588248624,3.78831743141933,0.0516115053148424,0.148680105319967
3038,DNPH1,0.105264186603999,5.60866262501256,1.25909909943363,0.26182168767248,0.452671539034736
3039,RNF187,0.105155167892458,7.65154029663656,2.68808284470066,0.101101390866027,0.24424378480646
3040,ADGRG1,-0.105121445889455,7.02670668696923,1.8679263787572,0.171712762980421,0.345135482803885
3041,SCAF1,0.10506650872082,6.8387260821033,4.05870369600319,0.0439442212794667,0.132446528201167
3042,DNMBP,-0.105065738932952,5.63499266685573,2.08341007144668,0.148907189082141,0.314342875198029
3043,SPTAN1,0.105064657252987,7.97588315874635,4.81637099596503,0.0281906378323391,0.0951909449093069
3044,SEC24C,0.105063645923849,5.80862568881196,0.765359747778916,0.381656390539369,0.577794346867852
3045,SRSF2,0.104812540394056,6.52547166352672,4.28216031772723,0.0385143674381709,0.1196546162168
3046,IRF2BP1,0.104804441133472,5.83260087803498,2.54842264177927,0.110404430305767,0.259601849088006
3047,TBL3,0.104763365986048,5.99857041014969,2.19397517921055,0.138551331317523,0.300603423774847
3048,AGTRAP,-0.104749800364745,7.13727100285347,1.3416936943953,0.246735502540709,0.435253252296839
3049,COG3,-0.104733883419428,6.18038392694837,2.0664499114273,0.150571660825456,0.316787788091756
3050,HNRNPF,0.10471507790846,8.24466866887767,4.18058270366117,0.0408896397504941,0.125047153430519
3051,USF3,-0.104636912710253,5.21048418839969,1.31824863541937,0.250906607876517,0.439658413993898
3052,RPS19,0.10460243149201,10.3040249197215,0.798003807960299,0.371690869051339,0.567374912821231
3053,FKBP8,-0.104580428728146,8.64606484385187,1.60217121892583,0.205595788582443,0.386551878064552
3054,NR2F6,0.104495358075601,5.82241833271822,1.47936853780027,0.223873346556634,0.406847380018838
3055,SMARCC1,0.10444883361968,7.60303311463091,3.29051370028947,0.069681218285332,0.185608932657013
3056,ARF4,0.10434498302936,8.07959644524432,3.73971582637739,0.0531334809912094,0.151945242487202
3057,ACADVL,-0.104286768694037,8.31820818502934,1.74329742062639,0.186721563548416,0.363395590395782
3058,PLPP6,-0.104140355526893,5.71246856277273,1.57563556646784,0.209390476660369,0.389946600999045
3059,HMGN4,-0.104051586487703,5.86167522624285,4.8969200464316,0.0269046398578445,0.0920955175238674
3060,THAP12,0.104035367783808,5.76813549858109,2.50251202610013,0.113664865808085,0.26452741025737
3061,BEX3,-0.103980986517419,7.1873744962286,2.17029621401372,0.140699130247368,0.303727598946095
3062,VMP1,-0.103970319002638,7.81683907932144,1.22746060225097,0.267901459461761,0.458639771342368
3063,GLUD1,-0.103882087748821,8.49411051125811,1.66575984683317,0.196827431881001,0.376045569856312
3064,SERTAD1,-0.103873705963369,4.89146796062816,0.588662432889919,0.442936814208039,0.632882682913757
3065,CBL,0.103724279220831,4.56428339637667,1.42178858946488,0.23310923426042,0.418046568864272
3066,SECTM1,-0.103692260027909,4.44471414519039,0.445957424995754,0.504260986949979,0.682787490877736
3067,POLR3E,0.103606719729279,5.80214109280785,4.67472359067904,0.0306096282277648,0.101496790578232
3068,ACLY,0.10358258881214,8.56205083844683,1.65719922436779,0.197981903619823,0.377329506838024
3069,RAB2A,0.1035346694204,7.60490456070198,3.9834250305633,0.0459500395200411,0.136957722128607
3070,ERH,0.103505847594294,6.28479828892578,2.60694944793971,0.106396252448915,0.253134467029048
3071,NSA2,-0.103468184632348,6.55965015569443,2.84847321606719,0.0914607566886764,0.226014989968818
3072,CANX,0.103457602764114,10.033485566145,2.84623591734521,0.0915881416394599,0.226240427255468
3073,RBM17,0.103323818126414,5.99171009616522,5.93594973531719,0.0148350720154081,0.058972710038379
3074,EIF4EBP1,0.103299423030666,5.36378183475497,0.58173959160149,0.4456312632751,0.634573239488462
3075,ACTB,-0.103270956903985,11.7271471271012,2.28394071667196,0.130719362020948,0.290554546417433
3076,SGCD,0.103203470988439,4.10041027444265,0.348021975546999,0.555234983070535,0.722491252040513
3077,CTXN1,0.10317520691648,3.96769250336757,0.542198946483268,0.461522837818,0.646369545865205
3078,TMEM135,0.103085750425671,5.6314335494326,2.05586652885756,0.151620974738692,0.318353167429529
3079,USF2,0.103056771024814,6.9995855397202,3.81200713333158,0.0508864381506201,0.147601060820494
3080,NAPEPLD,-0.103010729701818,4.88471663455403,1.91287957021507,0.166643741887471,0.338096593057687
3081,CLDND1,0.102991186155585,5.60143212608731,4.27009642717246,0.03878872926342,0.120387439980763
3082,FOSL2,-0.102973753796734,7.01013984035646,0.852307017347243,0.355900512001672,0.552298984026405
3083,CCAR1,0.102950170707879,6.13667243210103,3.98907782910084,0.0457961220294498,0.136768342943292
3084,GATD1,0.102941490980685,6.67009202909794,2.91224482295524,0.0879094357169553,0.220613256562803
3085,MPHOSPH10,0.102899277762207,5.80028758139975,4.56786464366473,0.0325771482187391,0.105833445692965
3086,ZFYVE16,0.102893171446524,5.27685151773173,1.13926639665033,0.285807394963497,0.478913346074934
3087,SLC3A2,0.102852102344787,7.36469200318452,2.19085455620262,0.138832271121401,0.301012674220228
3088,TMEM245,0.102843126071337,6.98450973016197,2.12961293679109,0.144477234716685,0.30831993779751
3089,RSL24D1,-0.102786202066374,6.64927848609195,3.89206931493868,0.048514613185304,0.142634044442724
3090,DUSP3,-0.102677316277343,6.6555693546448,2.96353790121287,0.085161414374338,0.216003168161125
3091,TNKS,-0.102623569454933,5.58745405567514,2.01501470987404,0.155749760676492,0.323333195936565
3092,PI4KB,0.102586011361477,6.72572363289842,8.03337715423658,0.00459231359948362,0.024166615804852
3093,SHLD2,-0.102446872428404,5.4452877895336,2.22811433799257,0.13551915031294,0.296173008560274
3094,FZD4,-0.102345522491598,6.56156746905245,1.06649168962053,0.301739236740283,0.493533430984518
3095,APPL1,0.102301833095615,5.91867722462941,3.53931719882473,0.0599301270599336,0.165901209360647
3096,HIF1A,0.102294188155177,6.96264860467303,1.58801258786957,0.207610309508734,0.388114044396818
3097,PCF11,0.102281872423416,6.01438726137827,2.24910284104806,0.133691892887819,0.293760877613735
3098,FAM168A,0.102280918780299,6.19388834435333,3.13072102490747,0.0768297533094079,0.200468626545857
3099,FIS1,-0.102228645950249,7.0187166101797,1.30780412927896,0.252792614861838,0.44194562480875
3100,STK39,0.102196619275356,7.03777170219891,0.95904555798279,0.327427465962741,0.522497744077753
3101,CHCHD7,0.10216772782977,5.04279125734125,2.40296048057542,0.121105869033068,0.2762520680058
3102,HMBOX1,-0.102132219420476,3.82111769255986,1.56728406550661,0.210601871999373,0.391600568528998
3103,WDR33,-0.102088174717934,6.05647103316031,7.95291463919608,0.00480099955058205,0.0249763501955196
3104,AMPD3,-0.102071169477385,4.9335813280566,0.60971489590122,0.434895177064264,0.62742428473394
3105,CREG1,-0.101958577572402,6.61925141852949,4.2825291412052,0.0385060116298219,0.1196546162168
3106,BACH1,-0.101884917026766,5.81004886502458,1.78403477409063,0.181654658926538,0.358666204134852
3107,PSD3,0.10184129380233,5.33283103318066,0.784734123558565,0.375697175726336,0.571538348776972
3108,PHB,0.10184089046887,6.07207067374518,4.7938807831822,0.028561007109273,0.0961820352436604
3109,NEU3,0.101833219155045,5.12334452671724,1.29289878109375,0.255514428718291,0.445459398297673
3110,SLC38A1,0.101823628845551,6.85857502353127,1.43337786759622,0.231213958855153,0.415839534508966
3111,MYO10,0.101816757476692,5.97553826299476,1.9094136581287,0.16702840500514,0.338330674102946
3112,USP53,-0.101747295184788,4.9327772484712,1.38547263011151,0.239171154407303,0.426108745195471
3113,METTL9,0.101735943277433,6.97417586678217,4.94142115467389,0.0262204693670322,0.0907196416764159
3114,VCAM1,-0.101729359288753,3.91397194753086,0.46538233209003,0.495119217460991,0.674643062642295
3115,SREBF2,0.10169485579557,7.75659270405232,2.20783246324697,0.137311479861896,0.298733633343493
3116,TMEM54,0.101677828751959,5.78415626691098,1.10991905281486,0.292099545330661,0.484343946523871
3117,ATN1,0.101676782753346,7.86144186841921,4.39530691210052,0.0360379727329311,0.113989850851079
3118,ZNF445,0.10167622199155,5.08192981399266,3.31922716088911,0.0684740108533063,0.183957133804614
3119,ANAPC13,-0.101634082836142,6.12320226569429,3.21976482089883,0.0727540820288296,0.191914962586167
3120,FAM43A,-0.101622602587899,4.68415456884847,0.690292554919893,0.406064889771779,0.601360476994561
3121,CTBP1,0.101600146762407,6.89073400009017,3.38356329043233,0.0658495454797387,0.179217314513582
3122,VPS13D,-0.101591459213311,6.81079659086651,2.45641259904647,0.11704582943279,0.270423373044771
3123,PCYT1A,0.101584913702084,5.75686247644158,7.04157644250932,0.00796389037601358,0.0359783841752469
3124,CDK12,-0.10157756325765,5.99932254536938,1.24231887520608,0.26502461760662,0.455689035838052
3125,PLEKHA6,-0.101568077945908,5.77366242021779,1.44303856614965,0.229648266650287,0.414094871593904
3126,CSK,0.101533912366177,6.4110225119891,4.92602975973284,0.0264550311888701,0.0910368287279534
3127,ORC5,0.101424166842204,5.27022557969785,2.37901489281364,0.122975072781651,0.278889101266686
3128,MYD88,0.101386013320414,5.54866272251989,3.66533778121504,0.0555553812978847,0.156651654250052
3129,TFDP2,-0.101341967108533,6.36876065086824,3.98104885316314,0.0460149020160299,0.137037240320942
3130,CBR4,0.10131077608551,5.29583895855969,1.3875456675658,0.23882001523076,0.425846918010507
3131,DEAF1,-0.101279177980245,6.14065672248907,1.70824434460974,0.191213316337378,0.369494045806972
3132,ERRFI1,-0.101259036916035,6.26208135415602,0.528104904093993,0.467404688569374,0.652052133761566
3133,EPN1,0.101133681845628,7.79520932014287,2.11096517834358,0.14624705167709,0.310485884781498
3134,PDGFA,0.10096711981151,5.69544911496013,1.8909700621719,0.169092548837275,0.341514550702011
3135,UFL1,-0.100894383836281,5.81143179515468,1.5539963965021,0.212546432921733,0.394067602826862
3136,CCND3,-0.100884430451301,5.83491439640409,2.59405814330916,0.107265188128474,0.254419363957492
3137,GFUS,0.100835725258274,7.11711093044601,1.12195283552177,0.289498346237561,0.481752966066069
3138,SLC25A5,0.100834091277904,7.5056027862279,2.21102705161695,0.137027417683614,0.298366921206795
3139,TRPV6,0.10082284811058,7.60170608208639,0.894720137975582,0.344201392517395,0.540257175877361
3140,SNRNP70,0.100815133031412,8.11750354634477,1.0924462113569,0.295929842433435,0.488297916089773
3141,SEC61G,0.100798407018272,6.35150104705138,1.25281348684717,0.263015796123268,0.453858200866875
3142,SEC24A,0.100705902909487,5.51102870089258,1.66433907771352,0.197018487202446,0.376180858842144
3143,INTS6,-0.100700997280573,5.15240221004958,1.88856071969781,0.169364347548134,0.341732577429434
3144,MVP,-0.100660446759116,6.56350502696627,1.18243040970151,0.276861767325291,0.468951393171101
3145,IVD,-0.100626451719077,7.85141367107713,2.09136275052606,0.148133880812326,0.313344723543856
3146,TPGS2,0.10059797214765,5.45020031732144,4.23267841364532,0.0396528188439526,0.122280772551312
3147,EML4,0.100585822629966,5.98883548571977,1.74846314249464,0.186070053457368,0.363056179969056
3148,USP11,-0.100525592503116,6.28830632306949,3.31097654957347,0.068818585335457,0.184489240978558
3149,FAM53C,0.100490061023441,5.78782350818713,2.40519358789101,0.120933163270649,0.276059395324499
3150,ALKBH7,-0.100471497977372,6.35366262582754,0.80529355063868,0.369515382579515,0.565987209008575
3151,AFTPH,0.100458068912549,6.78608640003371,3.54884280275223,0.0595869925696992,0.165190878382192
3152,TBX3,-0.100438947275846,8.22760583729213,1.24250687841521,0.264988463650315,0.455689035838052
3153,NPR3,0.100426053163498,5.85172300740544,0.174924747518162,0.675771609333581,0.808161880657534
3154,DCAF7,0.100422996047902,7.34160495716334,2.96401489258602,0.0851363000205756,0.216003168161125
3155,FUBP3,0.100387087744936,6.11488337451602,3.56321942505735,0.0590730631366904,0.163984097624788
3156,VPS35L,-0.100359359564927,5.66589532537854,3.73058089364525,0.0534248108450978,0.15249956270884
3157,IFFO2,-0.10034757388394,4.85829737118269,1.08373472708814,0.297863571923468,0.490445240500641
3158,YTHDF1,0.100332804922797,6.14334376264861,8.93901670412532,0.00279142947365382,0.0165241004887908
3159,PSD4,0.100289958009669,7.18972705286715,2.88229385145598,0.089558360372148,0.223238947219815
3160,UBB,0.100263080591506,7.78057610304992,2.91177535303865,0.0879350266689515,0.220613256562803
3161,ITPKB,-0.100212637473831,6.46183023041732,3.00046364227831,0.0832406921725799,0.212934182716203
3162,PSMA3,0.100185810330643,6.1649715024771,3.67278934232843,0.0553075517237893,0.156185153363391
3163,ASCC2,-0.100064830685098,6.43568710964693,4.54142660367677,0.0330840085487808,0.106704454376145
3164,TBC1D4,-0.100061775257071,6.57034755153995,0.976551399344771,0.323051695731063,0.517494741471905
3165,UXT,-0.10004693135608,5.34091439171854,1.34562398709272,0.246044596589995,0.434751233091459
3166,TRANK1,-0.10004458956957,4.7786443269886,0.76116712799859,0.382963519578223,0.579072678105593
3167,PLEKHA5,0.100020529231233,5.24070491286246,2.00290990493716,0.156997555444325,0.324706058544649
3168,EML2,-0.099967871666331,5.6415081426241,2.17602233793849,0.140176337122335,0.3028228430206
3169,SF3A1,-0.0998848296394559,7.31245531097381,5.17896865477394,0.0228618901356161,0.0822920676637196
3170,CDK10,-0.0998728986122631,5.82555523460559,0.911582261933745,0.339694946362072,0.535923166764368
3171,TNFRSF1A,-0.0998542019764024,6.72219927532978,2.51573110605489,0.112715347341108,0.263353221924314
3172,MFSD3,0.099838800993933,5.89127761404688,0.826856630238694,0.363183044821916,0.559851271606486
3173,CADM4,-0.0998288245108715,5.95434402262594,2.26931324819753,0.131958365163333,0.292063491626097
3174,UGCG,0.0997626373349983,5.65531721867802,2.15112523241697,0.142465444610414,0.305980420547827
3175,TALDO1,0.0997572950476131,7.86081112571123,2.11667768907461,0.14570230719435,0.309877408604708
3176,TMED4,0.0996839604889728,7.54377912691732,5.79772922445585,0.0160468857531951,0.0630698002209518
3177,ELN,-0.0996515910296685,6.51345559762555,0.50838690445562,0.475837987781358,0.65913621641531
3178,MAF,0.099638636030656,6.02574993042567,0.682413166429569,0.408756995508204,0.603205783229913
3179,ZBTB4,-0.0996191198450405,7.21350020725076,3.32059918548839,0.0684168894811768,0.183927034104285
3180,RGL2,0.0995407388613414,7.19775829221338,1.56362478203067,0.211135270768816,0.392359188951732
3181,FNBP4,0.0995036890647975,5.88305740810349,2.28948458473604,0.130253170734123,0.289937424334626
3182,RBX1,-0.0994362880956223,5.88807742466144,1.78334251647516,0.18173941976081,0.358720362600438
3183,CPNE1,0.0994016473134713,6.47439313895938,1.64335772910664,0.199865396185134,0.379879453118394
3184,UBE2D2,0.0993851839973425,6.34611788461589,8.13097074837123,0.00435154423017265,0.0231724359559066
3185,RABGAP1L,-0.0992169934768949,4.68584614949359,2.07867799904574,0.149369493570425,0.315106177097151
3186,CHPF,0.0992131087366445,7.80977774371572,1.20227185693307,0.272868079673309,0.464027047566146
3187,SH2B1,0.0992034455939454,6.33113597200012,3.63000817327446,0.0567465378084715,0.158864915913918
3188,DHX15,0.0991890105235274,6.93932559507877,3.72078016383671,0.0537392562050457,0.153030775833692
3189,PKD1,0.0991494181178348,5.7333707495065,1.10973733622507,0.292139052929693,0.484343946523871
3190,HSPA13,0.0990840834156551,5.29421675509996,1.60726615134428,0.204876523124218,0.385880958863524
3191,PLS3,-0.0990327951503764,5.69819245318989,0.750033067029221,0.386465761756631,0.582225832836575
3192,TCP1,0.0990276215899561,7.50812017390794,3.69817556276342,0.0544719992407364,0.15457201780013
3193,EPB41L1,-0.0990134901542282,5.7155144526684,2.56689847402947,0.109121487931249,0.257261925390288
3194,LSM3,0.0989953954904358,5.62625822311146,2.84529844192531,0.0916415758981955,0.226283086185876
3195,NCOA3,0.0989265833517125,5.66466532976301,1.42929196057628,0.231880025640001,0.416558518641827
3196,NDEL1,-0.0988299717757382,5.44557454943348,3.19605798358509,0.0738159933753171,0.194224840432868
3197,CDS2,-0.098785019269933,6.25959073602165,4.14914537874444,0.0416555429626004,0.127016926080405
3198,STX7,-0.0987599688342257,5.5791924715684,4.39610886688592,0.0360210281961306,0.113989850851079
3199,LARS1,0.0987472657924088,7.16844991611575,4.55270684799279,0.0328667480228005,0.106177882879194
3200,TMEM106C,0.0986952484591409,6.36071462102396,1.59490117650637,0.20662728771549,0.387553192285699
3201,DNPEP,0.098668071217733,6.66611784773104,5.10850578694391,0.0238088168949412,0.0846911695916131
3202,LRRC75B,0.0986394350229399,5.81062586257106,0.619182075677827,0.431351394193087,0.624182625685972
3203,CD2AP,-0.0986041079387973,6.75782152769914,1.57764576123787,0.209100128728961,0.389801987399719
3204,TBL2,0.0985739936247334,6.35725746579227,4.38010857019026,0.0363606812920191,0.114671765546453
3205,MT-CO3,-0.098537028498969,12.9854040252377,0.661719690510154,0.415953483597331,0.608373292863137
3206,LDLR,0.0985270634433205,6.35150723334364,0.686798093041944,0.407255607868301,0.602371792545452
3207,TNPO3,0.0984369225695773,5.87764875251918,5.0107403979456,0.0251905314064227,0.088350423211876
3208,THRA,-0.098421949861321,5.81055732030743,2.72791973508652,0.0986076491338487,0.239421055735542
3209,PIGQ,0.0984148964737198,5.91484305732769,1.25371529983499,0.26284405974006,0.453824540710846
3210,KDM6B,0.0983503176209438,5.96597254921233,1.88613920396023,0.169638024600372,0.342174442270963
3211,STXBP5,-0.0982909431400385,5.54629936975065,1.25090781034447,0.263379161245645,0.453984410995592
3212,LSM4,0.0982601436635751,6.45451208318261,1.6705944574062,0.196178930717688,0.375481646116747
3213,TCF12,-0.0981435936665795,6.23849494023846,1.84296012737406,0.174604398162816,0.34937630933954
3214,TXN2,-0.0981189665632721,6.70083847205441,2.07310777427654,0.149915762218797,0.315726329250424
3215,GNL3L,0.0981093645949431,5.13661556052754,2.96851948262321,0.0848995207636948,0.215678563304279
3216,CDC42BPA,0.0980442181215713,6.4025313021125,1.66218043248119,0.197309183233115,0.37650611756316
3217,CTSZ,0.0980356413846621,7.25828358587927,2.04992477312499,0.152213710629125,0.318989077040521
3218,CCNL1,0.0980175714188601,6.36139745256256,1.26528152611536,0.260653732302653,0.451400609747495
3219,SMARCC2,0.0979501070268119,6.58682277876032,1.62129362194122,0.202911504778474,0.383454329628182
3220,MAGED1,0.0979286480738962,8.82812032059835,1.74195865827312,0.186890843046585,0.363498913566205
3221,MIA3,0.0979050754651867,8.0226176706402,1.16215229780954,0.281019619664727,0.47305347329626
3222,CIAO1,0.0978641320591859,6.45641101799274,12.1411702177845,0.000493208189060408,0.00418157674654603
3223,DARS1,-0.0978297691005745,6.29131104272896,3.05014839683207,0.0807297661676221,0.207956421124253
3224,FAM162A,0.0978088961106621,6.8789479887266,1.1330598631319,0.287123604466928,0.480099517143124
3225,AKAP9,0.0977540498798819,6.72605952522008,1.1820753624728,0.276933897677356,0.468951393171101
3226,PPP2R2A,-0.0977513856101916,6.01045736510855,1.20125713703231,0.273070561819809,0.464168026434813
3227,GOLM2,-0.0977468794574358,7.47099549769943,2.25269225406521,0.13338216551571,0.293735702052044
3228,BAIAP2L1,0.0975484396016904,6.58284683049545,1.77185301979296,0.183152919416197,0.360600319945609
3229,DAPK1,0.0974399794350704,5.79411197244116,0.673969457903695,0.411671087069234,0.605506815183874
3230,RSL1D1,0.0973804924114698,7.69595071395757,3.14233720750053,0.0762844208153727,0.199378287820295
3231,SGPP1,0.0972883408395302,5.03171046045455,1.01412309310695,0.313917095726355,0.506345521114565
3232,HLA-DRB1,0.0972564174326054,7.4971564964534,0.593678076881702,0.441000343341297,0.631716837977677
3233,DDX56,0.0972295248738601,6.45057011510418,2.45312464570804,0.117291178442422,0.270508995029207
3234,CAST,-0.097222734414342,7.47643353073876,2.9071919558474,0.0881852935868233,0.220975323176914
3235,SGPL1,0.0971109620488457,7.00737363634696,2.86093394293999,0.0907547913479791,0.224981271578568
3236,RNF5,-0.0970521433231674,6.01587723494243,3.63809227193292,0.0564716074144107,0.158449707440344
